UTC,Light,°C out,°C in,hPa,RH Air,RH Soil,IAQ
01.01.1970 02:46:00,158,"21,2","21,8",980,38,0,0
01.01.1970 02:46:10,158,"21,2","21,8",980,38,0,0
01.01.1970 02:46:20,158,"21,2","21,8",980,38,0,0
01.01.1970 02:46:30,158,"21,2","21,8",980,38,0,0
01.01.1970 02:46:40,158,"21,2","21,8",980,38,0,0
01.01.1970 02:46:50,158,"21,2","21,8",980,38,0,0
01.01.1970 02:47:00,158,"21,2","21,8",980,38,0,0
01.01.1970 02:47:10,158,"21,2","21,8",980,38,0,0
01.01.1970 02:47:20,158,"21,2","21,8",980,38,0,0
01.01.1970 02:47:30,158,"21,2","21,8",980,38,0,0
01.01.1970 02:47:40,158,"21,2","21,8",980,38,0,0
01.01.1970 02:47:50,158,"21,2","21,8",980,38,0,0
01.01.1970 02:48:00,158,"21,2","21,8",980,38,0,0
01.01.1970 02:48:10,158,"21,2","21,8",980,38,0,0
01.01.1970 02:48:20,158,"21,2","21,8",980,38,0,0
01.01.1970 02:48:30,158,"21,2","21,8",980,38,0,0
01.01.1970 02:48:40,158,"21,2","21,8",980,38,0,0
01.01.1970 02:48:50,158,"21,2","21,8",980,38,0,0
01.01.1970 02:49:00,158,"21,2","21,8",980,38,0,0
01.01.1970 02:49:10,158,"21,2","21,8",980,38,0,0
01.01.1970 02:49:20,158,"21,2","21,8",980,38,0,0
01.01.1970 02:49:30,158,"21,2","21,8",980,38,0,0
01.01.1970 02:49:40,158,"21,2","21,8",980,38,0,0
01.01.1970 02:49:50,158,"21,2","21,8",980,38,0,0
01.01.1970 02:50:00,158,"21,2","21,8",980,38,0,0
01.01.1970 02:50:10,158,"21,2","21,8",980,38,0,0
01.01.1970 02:50:20,158,"21,2","21,8",980,38,0,0
01.01.1970 02:50:30,158,"21,2","21,8",980,38,0,0
01.01.1970 02:50:40,158,"21,2","21,8",980,38,0,0
01.01.1970 02:50:50,158,"21,2","21,8",980,38,0,0
01.01.1970 02:51:00,158,"21,2","21,8",980,38,0,0
01.01.1970 02:51:10,158,"21,2","21,8",980,38,0,0
01.01.1970 02:51:20,158,"21,2","21,8",980,38,0,0
01.01.1970 02:51:30,158,"21,2","21,8",980,38,0,0
01.01.1970 02:51:40,158,"21,2","21,8",980,38,0,0
01.01.1970 02:51:50,158,"21,2","21,8",980,38,0,0
01.01.1970 02:52:00,158,"21,2","21,8",980,38,0,0
01.01.1970 02:52:10,158,"21,2","21,8",980,38,0,0
01.01.1970 02:52:20,158,"21,2","21,8",980,38,0,0
01.01.1970 02:52:30,158,"21,2","21,8",980,38,0,0
01.01.1970 02:52:40,158,"21,2","21,8",980,38,0,0
01.01.1970 02:52:50,158,"21,2","21,8",980,38,0,0
01.01.1970 02:53:00,158,"21,2","21,8",980,38,0,0
01.01.1970 02:53:10,158,"21,2","21,8",980,38,0,0
01.01.1970 02:53:20,158,"21,2","21,8",980,38,0,0
01.01.1970 02:53:30,158,"21,2","21,8",980,38,0,0
01.01.1970 02:53:40,158,"21,2","21,8",980,38,0,0
01.01.1970 02:53:50,158,"21,2","21,8",980,38,0,0
01.01.1970 02:54:00,158,"21,2","21,8",980,38,0,0
01.01.1970 02:54:10,158,"21,2","21,8",980,38,0,0
01.01.1970 02:54:20,158,"21,2","21,8",980,38,0,0
01.01.1970 02:54:30,158,"21,2","21,8",980,38,0,0
01.01.1970 02:54:40,158,"21,2","21,8",980,38,0,0
01.01.1970 02:54:50,158,"21,2","21,8",980,38,0,0
01.01.1970 02:55:00,158,"21,2","21,8",980,38,0,0
01.01.1970 02:55:10,158,"21,2","21,8",980,38,0,0
01.01.1970 02:55:20,158,"21,2","21,8",980,38,0,0
01.01.1970 02:55:30,158,"21,2","21,8",980,38,0,0
01.01.1970 02:55:40,158,"21,2","21,8",980,38,0,0
01.01.1970 02:55:50,158,"21,2","21,8",980,38,0,0
01.01.1970 02:56:00,158,"21,2","21,8",980,38,0,0
01.01.1970 02:56:10,158,"21,2","21,8",980,38,0,0
01.01.1970 02:56:20,158,"21,2","21,8",980,38,0,0
01.01.1970 02:56:30,158,"21,2","21,8",980,38,0,0
01.01.1970 02:56:40,158,"21,2","21,8",980,38,0,0
01.01.1970 02:56:50,158,"21,2","21,8",980,38,0,0
01.01.1970 02:57:00,158,"21,2","21,8",980,38,0,0
01.01.1970 02:57:10,158,"21,2","21,8",980,38,0,0
01.01.1970 02:57:20,158,"21,2","21,8",980,38,0,0
01.01.1970 02:57:30,158,"21,2","21,8",980,38,0,0
01.01.1970 02:57:40,158,"21,2","21,8",980,38,0,0
01.01.1970 02:57:50,158,"21,2","21,8",980,38,0,0
01.01.1970 02:58:00,158,"21,2","21,8",980,38,0,0
01.01.1970 02:58:10,158,"21,2","21,8",980,38,0,0
01.01.1970 02:58:20,158,"21,2","21,8",980,38,0,0
01.01.1970 02:58:30,158,"21,2","21,8",980,38,0,0
01.01.1970 02:58:40,158,"21,2","21,8",980,38,0,0
01.01.1970 02:58:50,158,"21,2","21,8",980,38,0,0
01.01.1970 02:59:00,158,"21,2","21,8",980,38,0,0
01.01.1970 02:59:10,158,"21,2","21,8",980,38,0,0
01.01.1970 02:59:20,158,"21,2","21,8",980,38,0,0
01.01.1970 02:59:30,158,"21,2","21,8",980,38,0,0
01.01.1970 02:59:40,158,"21,2","21,8",980,38,0,0
01.01.1970 02:59:50,158,"21,2","21,8",980,38,0,0
01.01.1970 03:00:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:00:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:00:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:00:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:00:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:00:50,158,"21,2","21,8",980,38,0,0
01.01.1970 03:01:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:01:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:01:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:01:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:01:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:01:50,158,"21,2","21,8",980,38,0,0
01.01.1970 03:02:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:02:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:02:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:02:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:02:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:02:50,158,"21,2","21,8",980,38,0,0
01.01.1970 03:03:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:03:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:03:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:03:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:03:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:03:50,158,"21,2","21,8",980,38,0,0
01.01.1970 03:04:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:04:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:04:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:04:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:04:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:04:50,158,"21,2","21,8",980,38,0,0
01.01.1970 03:05:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:05:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:05:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:05:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:05:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:05:50,158,"21,2","21,8",980,38,0,0
01.01.1970 03:06:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:06:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:06:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:06:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:06:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:06:50,158,"21,2","21,8",980,38,0,0
01.01.1970 03:07:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:07:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:07:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:07:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:07:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:07:50,158,"21,2","21,8",980,38,0,0
01.01.1970 03:08:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:08:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:08:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:08:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:08:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:08:50,158,"21,2","21,8",980,38,0,0
01.01.1970 03:09:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:09:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:09:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:09:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:09:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:09:50,158,"21,2","21,8",980,38,0,0
01.01.1970 03:10:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:10:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:10:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:10:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:10:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:10:50,158,"21,2","21,8",980,38,0,0
01.01.1970 03:11:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:11:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:11:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:11:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:11:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:11:50,158,"21,2","21,8",980,38,0,0
01.01.1970 03:12:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:12:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:12:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:12:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:12:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:12:50,158,"21,2","21,8",980,38,0,0
01.01.1970 03:13:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:13:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:13:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:13:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:13:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:13:50,158,"21,2","21,8",980,38,0,0
01.01.1970 03:14:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:14:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:14:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:14:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:14:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:14:50,158,"21,2","21,8",980,38,0,0
01.01.1970 03:15:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:15:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:15:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:15:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:15:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:15:50,158,"21,2","21,7",980,38,0,0
01.01.1970 03:16:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:16:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:16:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:16:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:16:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:16:50,158,"21,2","21,8",980,38,0,0
01.01.1970 03:17:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:17:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:17:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:17:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:17:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:17:50,158,"21,2","21,8",980,38,0,0
01.01.1970 03:18:00,158,"21,2","21,7",980,38,0,0
01.01.1970 03:18:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:18:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:18:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:18:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:18:50,158,"21,2","21,8",980,38,0,0
01.01.1970 03:19:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:19:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:19:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:19:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:19:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:19:50,158,"21,0","21,8",980,38,0,0
01.01.1970 03:20:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:20:10,158,"21,2","21,7",980,38,0,0
01.01.1970 03:20:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:20:30,158,"21,2","21,7",980,38,0,0
01.01.1970 03:20:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:20:50,158,"21,2","21,8",980,38,0,0
01.01.1970 03:21:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:21:10,158,"21,2","21,7",980,38,0,0
01.01.1970 03:21:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:21:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:21:40,158,"21,2","21,7",980,38,0,0
01.01.1970 03:21:50,158,"21,2","21,7",980,38,0,0
01.01.1970 03:22:00,158,"21,2","21,7",980,38,0,0
01.01.1970 03:22:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:22:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:22:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:22:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:22:50,158,"21,2","21,7",980,38,0,0
01.01.1970 03:23:00,158,"21,2","21,7",980,38,0,0
01.01.1970 03:23:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:23:20,158,"21,2","21,8",980,38,0,0
01.01.1970 03:23:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:23:40,158,"21,2","21,7",980,38,0,0
01.01.1970 03:23:50,158,"21,2","21,8",980,38,0,0
01.01.1970 03:24:00,158,"21,2","21,8",980,38,0,0
01.01.1970 03:24:10,158,"21,2","21,8",980,38,0,0
01.01.1970 03:24:20,158,"21,2","21,7",980,38,0,0
01.01.1970 03:24:30,158,"21,2","21,8",980,38,0,0
01.01.1970 03:24:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:24:50,158,"21,2","21,7",980,38,0,0
01.01.1970 03:25:00,158,"21,2","21,7",980,38,0,0
01.01.1970 03:25:10,158,"21,2","21,7",980,38,0,0
01.01.1970 03:25:20,158,"21,2","21,7",980,38,0,0
01.01.1970 03:25:30,158,"21,2","21,7",980,38,0,0
01.01.1970 03:25:40,158,"21,2","21,7",980,38,0,0
01.01.1970 03:25:50,158,"21,2","21,7",980,38,0,0
01.01.1970 03:26:00,158,"21,2","21,7",980,38,0,0
01.01.1970 03:26:10,158,"21,2","21,7",980,38,0,0
01.01.1970 03:26:20,158,"21,2","21,7",980,38,0,0
01.01.1970 03:26:30,158,"21,2","21,7",980,38,0,0
01.01.1970 03:26:40,158,"21,2","21,7",980,38,0,0
01.01.1970 03:26:50,158,"21,2","21,7",980,38,0,0
01.01.1970 03:27:00,158,"21,2","21,7",980,38,0,0
01.01.1970 03:27:10,158,"21,2","21,7",980,38,0,0
01.01.1970 03:27:20,158,"21,2","21,7",980,38,0,0
01.01.1970 03:27:30,158,"21,2","21,7",980,38,0,0
01.01.1970 03:27:40,158,"21,2","21,7",980,38,0,0
01.01.1970 03:27:50,158,"21,2","21,7",980,38,0,0
01.01.1970 03:28:00,158,"21,2","21,7",980,38,0,0
01.01.1970 03:28:10,158,"21,2","21,7",980,38,0,0
01.01.1970 03:28:20,158,"21,2","21,7",980,38,0,0
01.01.1970 03:28:30,158,"21,2","21,7",980,38,0,0
01.01.1970 03:28:40,158,"21,2","21,8",980,38,0,0
01.01.1970 03:28:50,158,"21,2","21,7",980,38,0,0
01.01.1970 03:29:00,158,"21,2","21,7",980,38,0,0
01.01.1970 03:29:10,158,"21,2","21,7",980,38,0,0
01.01.1970 03:29:20,158,"21,2","21,7",980,38,0,0
01.01.1970 03:29:30,158,"21,2","21,7",980,38,0,0
01.01.1970 03:29:40,158,"21,2","21,7",980,38,0,0
01.01.1970 03:29:50,158,"21,2","21,7",980,38,0,0
01.01.1970 03:30:00,158,"21,2","21,7",980,38,0,0
01.01.1970 03:30:10,158,"21,2","21,7",980,38,0,0
01.01.1970 03:30:20,158,"21,2","21,7",980,38,0,0
01.01.1970 03:30:30,158,"21,0","21,7",980,38,0,0
01.01.1970 03:30:40,158,"21,2","21,7",980,38,0,0
01.01.1970 03:30:50,158,"21,0","21,7",980,38,0,0
01.01.1970 03:31:00,158,"21,2","21,7",980,38,0,0
01.01.1970 03:31:10,158,"21,2","21,7",980,38,0,0
01.01.1970 03:31:20,158,"21,2","21,7",980,38,0,0
01.01.1970 03:31:30,158,"21,2","21,7",980,38,0,0
01.01.1970 03:31:40,158,"21,2","21,7",980,38,0,0
01.01.1970 03:31:50,158,"21,2","21,7",980,38,0,0
01.01.1970 03:32:00,158,"21,2","21,7",980,38,0,0
01.01.1970 03:32:10,158,"21,2","21,7",980,38,0,0
01.01.1970 03:32:20,158,"21,2","21,7",980,38,0,0
01.01.1970 03:32:30,158,"21,2","21,7",980,38,0,0
01.01.1970 03:32:40,158,"21,2","21,7",980,38,0,0
01.01.1970 03:32:50,158,"21,0","21,7",980,38,0,0
01.01.1970 03:33:00,158,"21,2","21,7",980,38,0,0
01.01.1970 03:33:10,158,"21,2","21,7",980,38,0,0
01.01.1970 03:33:20,158,"21,0","21,7",980,38,0,0
01.01.1970 03:33:30,158,"21,2","21,7",979,38,0,0
01.01.1970 03:33:40,158,"21,0","21,7",980,38,0,0
01.01.1970 03:33:50,158,"21,2","21,7",980,38,0,0
01.01.1970 03:34:00,158,"21,2","21,7",980,38,0,0
01.01.1970 03:34:10,158,"21,0","21,7",980,38,0,0
01.01.1970 03:34:20,158,"21,0","21,7",980,38,0,0
01.01.1970 03:34:30,158,"21,2","21,7",980,38,0,0
01.01.1970 03:34:40,158,"21,2","21,7",980,38,0,0
01.01.1970 03:34:50,158,"21,0","21,7",980,38,0,0
01.01.1970 03:35:00,158,"21,0","21,7",980,38,0,0
01.01.1970 03:35:10,158,"21,0","21,7",980,38,0,0
01.01.1970 03:35:20,158,"21,0","21,7",980,38,0,0
01.01.1970 03:35:30,158,"21,2","21,7",980,38,0,0
01.01.1970 03:35:40,158,"21,2","21,7",980,38,0,0
01.01.1970 03:35:50,158,"21,2","21,7",980,38,0,0
01.01.1970 03:36:00,158,"21,2","21,7",980,38,0,0
01.01.1970 03:36:10,158,"21,0","21,7",980,38,0,0
01.01.1970 03:36:20,158,"21,2","21,7",980,38,0,0
01.01.1970 03:36:30,158,"21,2","21,7",980,38,0,0
01.01.1970 03:36:40,158,"21,2","21,7",980,38,0,0
01.01.1970 03:36:50,158,"21,2","21,7",980,38,0,0
01.01.1970 03:37:00,158,"21,0","21,7",980,38,0,0
01.01.1970 03:37:10,158,"21,2","21,7",980,38,0,0
01.01.1970 03:37:20,158,"21,2","21,7",980,38,0,0
01.01.1970 03:37:30,158,"21,2","21,7",980,38,0,0
01.01.1970 03:37:40,158,"21,2","21,7",980,38,0,0
01.01.1970 03:37:50,158,"21,2","21,7",980,38,0,0
01.01.1970 03:38:00,158,"21,2","21,7",980,38,0,0
01.01.1970 03:38:10,158,"21,2","21,7",980,38,0,0
01.01.1970 03:38:20,158,"21,0","21,7",980,38,0,0
01.01.1970 03:38:30,158,"21,0","21,7",980,38,0,0
01.01.1970 03:38:40,158,"21,2","21,7",980,38,0,0
01.01.1970 03:38:50,158,"21,2","21,7",980,38,0,0
01.01.1970 03:39:00,158,"21,0","21,7",980,38,0,0
01.01.1970 03:39:10,158,"21,2","21,7",980,38,0,0
01.01.1970 03:39:20,158,"21,0","21,7",980,38,0,0
01.01.1970 03:39:30,158,"21,0","21,7",979,38,0,0
01.01.1970 03:39:40,158,"21,0","21,7",980,38,0,0
01.01.1970 03:39:50,158,"21,0","21,7",980,38,0,0
01.01.1970 03:40:00,158,"21,0","21,7",980,38,0,0
01.01.1970 03:40:10,158,"21,2","21,7",980,38,0,0
01.01.1970 03:40:20,158,"21,0","21,7",979,38,0,0
01.01.1970 03:40:30,158,"21,0","21,7",980,38,0,0
01.01.1970 03:40:40,158,"21,2","21,7",980,38,0,0
01.01.1970 03:40:50,158,"21,2","21,7",979,38,0,0
01.01.1970 03:41:00,158,"21,0","21,7",980,38,0,0
01.01.1970 03:41:10,158,"21,2","21,7",980,38,0,0
01.01.1970 03:41:20,158,"21,2","21,7",980,38,0,0
01.01.1970 03:41:30,158,"21,2","21,7",979,38,0,0
01.01.1970 03:41:40,158,"21,2","21,7",980,38,0,0
01.01.1970 03:41:50,158,"21,2","21,7",979,38,0,0
01.01.1970 03:42:00,158,"21,2","21,7",980,38,0,0
01.01.1970 03:42:10,158,"21,2","21,7",980,38,0,0
01.01.1970 03:42:20,158,"21,2","21,7",980,38,0,0
01.01.1970 03:42:30,158,"21,2","21,7",979,38,0,0
01.01.1970 03:42:40,158,"21,2","21,7",979,38,0,0
01.01.1970 03:42:50,158,"21,0","21,7",980,38,0,0
01.01.1970 03:43:00,158,"21,2","21,7",979,38,0,0
01.01.1970 03:43:10,158,"21,2","21,7",980,38,0,0
01.01.1970 03:43:20,158,"21,2","21,7",980,38,0,0
01.01.1970 03:43:30,158,"21,2","21,7",979,38,0,0
01.01.1970 03:43:40,158,"21,0","21,7",979,38,0,0
01.01.1970 03:43:50,158,"21,2","21,7",979,38,0,0
01.01.1970 03:44:00,158,"21,2","21,7",979,38,0,0
01.01.1970 03:44:10,158,"21,2","21,7",979,38,0,0
01.01.1970 03:44:20,158,"21,2","21,7",980,38,0,0
01.01.1970 03:44:30,158,"21,2","21,7",980,38,0,0
01.01.1970 03:44:40,158,"21,2","21,7",980,38,0,0
01.01.1970 03:44:50,158,"21,2","21,7",980,38,0,0
01.01.1970 03:45:00,158,"21,0","21,7",980,38,0,0
01.01.1970 03:45:10,158,"21,0","21,7",980,38,0,0
01.01.1970 03:45:20,158,"21,0","21,7",980,38,0,0
01.01.1970 03:45:30,158,"21,2","21,7",979,38,0,0
01.01.1970 03:45:40,158,"21,2","21,7",980,38,0,0
01.01.1970 03:45:50,158,"21,2","21,7",980,38,0,0
01.01.1970 03:46:00,158,"21,0","21,7",980,38,0,0
01.01.1970 03:46:10,158,"21,0","21,7",979,38,0,0
01.01.1970 03:46:20,158,"21,0","21,7",979,38,0,0
01.01.1970 03:46:30,158,"21,2","21,7",980,38,0,0
01.01.1970 03:46:40,158,"21,0","21,7",980,38,0,0
01.01.1970 03:46:50,158,"21,0","21,7",979,38,0,0
01.01.1970 03:47:00,158,"21,0","21,7",980,38,0,0
01.01.1970 03:47:10,158,"21,2","21,7",980,38,0,0
01.01.1970 03:47:20,158,"21,0","21,7",980,38,0,0
01.01.1970 03:47:30,158,"21,0","21,7",980,38,0,0
01.01.1970 03:47:40,158,"21,2","21,7",980,38,0,0
01.01.1970 03:47:50,158,"21,2","21,7",980,38,0,0
01.01.1970 03:48:00,158,"21,0","21,7",980,38,0,0
01.01.1970 03:48:10,158,"21,0","21,7",980,38,0,0
01.01.1970 03:48:20,158,"21,0","21,7",980,38,0,0
01.01.1970 03:48:30,158,"21,2","21,7",980,38,0,0
01.01.1970 03:48:40,158,"21,2","21,7",980,38,0,0
01.01.1970 03:48:50,158,"21,0","21,7",980,38,0,0
01.01.1970 03:49:00,158,"21,2","21,7",980,38,0,0
01.01.1970 03:49:10,158,"21,0","21,7",980,38,0,0
01.01.1970 03:49:20,158,"21,2","21,7",980,38,0,0
01.01.1970 03:49:30,158,"21,2","21,7",979,38,0,0
01.01.1970 03:49:40,158,"21,0","21,7",980,38,0,0
01.01.1970 03:49:50,158,"21,0","21,7",980,38,0,0
01.01.1970 03:50:00,158,"21,0","21,7",980,38,0,0
01.01.1970 03:50:10,158,"21,0","21,7",980,38,0,0
01.01.1970 03:50:20,158,"21,2","21,7",980,38,0,0
01.01.1970 03:50:30,158,"21,0","21,7",979,38,0,0
01.01.1970 03:50:40,158,"21,0","21,7",980,38,0,0
01.01.1970 03:50:50,158,"21,0","21,7",980,38,0,0
01.01.1970 03:51:00,158,"21,2","21,7",979,38,0,0
01.01.1970 03:51:10,158,"21,0","21,7",979,38,0,0
01.01.1970 03:51:20,158,"21,2","21,7",980,38,0,0
01.01.1970 03:51:30,158,"21,0","21,7",980,38,0,0
01.01.1970 03:51:40,158,"21,0","21,7",980,38,0,0
01.01.1970 03:51:50,158,"21,0","21,7",980,38,0,0
01.01.1970 03:52:00,158,"21,2","21,7",980,38,0,0
01.01.1970 03:52:10,158,"21,0","21,7",980,38,0,0
01.01.1970 03:52:20,158,"21,0","21,7",979,38,0,0
01.01.1970 03:52:30,158,"21,0","21,7",980,38,0,0
01.01.1970 03:52:40,158,"21,0","21,7",980,38,0,0
01.01.1970 03:52:50,158,"21,0","21,7",979,38,0,0
01.01.1970 03:53:00,158,"21,0","21,7",979,38,0,0
01.01.1970 03:53:10,158,"21,0","21,7",980,38,0,0
01.01.1970 03:53:20,158,"21,0","21,7",979,38,0,0
01.01.1970 03:53:30,158,"21,0","21,7",980,38,0,0
01.01.1970 03:53:40,158,"21,0","21,7",979,38,0,0
01.01.1970 03:53:50,158,"21,0","21,7",980,38,0,0
01.01.1970 03:54:00,158,"21,0","21,7",979,38,0,0
01.01.1970 03:54:10,158,"21,0","21,7",979,38,0,0
01.01.1970 03:54:20,158,"21,0","21,7",980,38,0,0
01.01.1970 03:54:30,158,"21,0","21,7",979,38,0,0
01.01.1970 03:54:40,158,"21,0","21,7",979,38,0,0
01.01.1970 03:54:50,158,"21,0","21,7",979,38,0,0
01.01.1970 03:55:00,158,"21,0","21,7",980,38,0,0
01.01.1970 03:55:10,158,"21,0","21,7",979,38,0,0
01.01.1970 03:55:20,158,"21,0","21,7",980,38,0,0
01.01.1970 03:55:30,158,"21,0","21,6",980,38,0,0
01.01.1970 03:55:40,158,"21,0","21,7",980,38,0,0
01.01.1970 03:55:50,158,"21,0","21,7",980,38,0,0
01.01.1970 03:56:00,158,"21,2","21,7",980,38,0,0
01.01.1970 03:56:10,158,"21,0","21,7",979,38,0,0
01.01.1970 03:56:20,158,"21,0","21,7",979,38,0,0
01.01.1970 03:56:30,158,"21,0","21,7",979,38,0,0
01.01.1970 03:56:40,158,"21,0","21,7",979,38,0,0
01.01.1970 03:56:50,158,"21,0","21,7",979,38,0,0
01.01.1970 03:57:00,158,"21,0","21,7",979,38,0,0
01.01.1970 03:57:10,158,"21,0","21,7",979,38,0,0
01.01.1970 03:57:20,158,"21,0","21,7",980,38,0,0
01.01.1970 03:57:30,158,"21,0","21,7",979,38,0,0
01.01.1970 03:57:40,158,"21,0","21,7",979,38,0,0
01.01.1970 03:57:50,158,"21,0","21,7",979,38,0,0
01.01.1970 03:58:00,158,"21,0","21,7",979,38,0,0
01.01.1970 03:58:10,158,"21,0","21,7",979,38,0,0
01.01.1970 03:58:20,158,"21,0","21,7",979,38,0,0
01.01.1970 03:58:30,158,"21,0","21,7",979,38,0,0
